site_code year month day hour minute second datetime time_decimal air_sample_container_id value value_unc latitude longitude altitude elevation intake_height method event_number instrument analysis_datetime qcflag
LEF 2000 6 21 18 0 0 2000-06-21T18:00:00Z 2000.4719945355191 822-91 363.82 0.073 45.93 -90.27 868.0 472.0 396.0 N 71593 L3 2000-07-06T13:14:00 +..
LEF 2000 6 28 17 5 0 2000-06-28T17:05:00Z 2000.4910158621738 1419-91 363.6 0.073 45.93 -90.27 868.0 472.0 396.0 N 71594 L3 2000-07-06T14:19:00 -N.
LEF 2000 6 28 17 5 0 2000-06-28T17:05:00Z 2000.4910158621738 1420-91 364.45 0.073 45.93 -90.27 868.0 472.0 396.0 N 71595 L3 2000-07-06T14:32:00 +N.
LEF 2000 7 6 15 0 0 2000-07-06T15:00:00Z 2000.5126366120219 1941-91 365.65 0.073 45.93 -90.27 868.0 472.0 396.0 N 71596 L3 2000-07-19T09:46:00 .N.
LEF 2000 7 6 15 0 0 2000-07-06T15:00:00Z 2000.5126366120219 1942-91 365.76 0.073 45.93 -90.27 868.0 472.0 396.0 N 71597 L3 2000-07-19T09:59:00 .N.
LEF 2000 7 13 14 46 0 2000-07-13T14:46:00Z 2000.5317357316333 1597-91 361.35 0.073 45.93 -90.27 868.0 472.0 396.0 N 71598 L3 2000-07-19T10:12:00 .N.
LEF 2000 7 13 14 46 0 2000-07-13T14:46:00Z 2000.5317357316333 1598-91 361.28 0.073 45.93 -90.27 868.0 472.0 396.0 N 71599 L3 2000-07-19T10:25:00 .N.
LEF 2000 7 27 15 7 0 2000-07-27T15:07:00Z 2000.5700269429265 471-91 373.83 0.073 45.93 -90.27 868.0 472.0 396.0 N 71600 L3 2000-08-15T09:11:00 -N.
LEF 2000 7 27 15 7 0 2000-07-27T15:07:00Z 2000.5700269429265 472-91 375.13 0.073 45.93 -90.27 868.0 472.0 396.0 N 71601 L3 2000-08-15T09:24:00 +N.
LEF 2000 8 2 14 41 0 2000-08-02T14:41:00Z 2000.5863710534304 1797-91 364.7 0.073 45.93 -90.27 868.0 472.0 396.0 N 71602 L3 2000-08-15T09:37:00 .N.
LEF 2000 8 2 14 41 0 2000-08-02T14:41:00Z 2000.5863710534304 1798-91 364.72 0.073 45.93 -90.27 868.0 472.0 396.0 N 71603 L3 2000-08-15T09:50:00 .N.
LEF 2000 8 10 15 39 0 2000-08-10T15:39:00Z 2000.608339025501 1149-91 364.87 0.073 45.93 -90.27 868.0 472.0 396.0 N 71604 L3 2000-08-22T10:02:00 .N.
LEF 2000 8 10 15 39 0 2000-08-10T15:39:00Z 2000.608339025501 1150-91 365.08 0.073 45.93 -90.27 868.0 472.0 396.0 N 71605 L3 2000-08-22T10:15:00 .N.
LEF 2000 8 16 17 40 0 2000-08-16T17:40:00Z 2000.6249620522162 4715-91 353.39 0.073 45.93 -90.27 868.0 472.0 396.0 N 71606 L3 2000-08-22T09:34:00 .N.
LEF 2000 8 16 17 40 0 2000-08-16T17:40:00Z 2000.6249620522162 4716-91 353.31 0.073 45.93 -90.27 868.0 472.0 396.0 N 71607 L3 2000-08-22T09:47:00 .N.
LEF 2000 8 23 17 20 0 2000-08-23T17:20:00Z 2000.6440497874923 749-91 352.95 0.073 45.93 -90.27 868.0 472.0 396.0 N 71608 L3 2000-09-11T10:47:00 .N.
LEF 2000 8 23 17 20 0 2000-08-23T17:20:00Z 2000.6440497874923 750-91 353.03 0.073 45.93 -90.27 868.0 472.0 396.0 N 71609 L3 2000-09-11T11:00:00 .N.
LEF 2000 8 23 23 52 0 2000-08-23T23:52:00Z 2000.6447935640558 6757-66 372.73 0.073 45.93 -90.27 477.0 472.0 5.0 D 71011 L3 2000-08-30T14:53:00 EN.
LEF 2000 8 24 4 9 0 2000-08-24T04:09:00Z 2000.6452811930783 6076-66 434.73 0.073 45.93 -90.27 477.0 472.0 5.0 D 71012 L3 2000-08-30T15:19:00 EN.
LEF 2000 8 24 4 59 0 2000-08-24T04:59:00Z 2000.645376062538 6075-66 443.88 0.073 45.93 -90.27 477.0 472.0 5.0 D 71013 L3 2000-08-30T15:32:00 EN.
LEF 2000 8 24 5 56 0 2000-08-24T05:56:00Z 2000.6454842137218 6043-66 513.72 -999.999 45.93 -90.27 477.0 472.0 5.0 D 71014 L3 2000-08-30T13:59:00 EN.
LEF 2000 8 24 6 56 0 2000-08-24T06:56:00Z 2000.6455980570734 6044-66 515.86 -999.999 45.93 -90.27 477.0 472.0 5.0 D 71015 L3 2000-08-30T14:12:00 EN.
LEF 2000 8 24 10 1 0 2000-08-24T10:01:00Z 2000.645949074074 6072-66 576.71 -999.999 45.93 -90.27 477.0 472.0 5.0 D 71016 L3 2000-08-30T12:52:00 EN.
LEF 2000 8 24 13 6 0 2000-08-24T13:06:00Z 2000.6463000910746 6180-66 512.42 -999.999 45.93 -90.27 477.0 472.0 5.0 D 71017 L3 2000-09-01T10:19:00 EN.
LEF 2000 8 24 15 24 0 2000-08-24T15:24:00Z 2000.6465619307833 6015-66 365.13 0.073 45.93 -90.27 477.0 472.0 5.0 D 71018 L3 2000-09-01T10:06:00 EN.
LEF 2000 8 24 15 40 0 2000-08-24T15:40:00Z 2000.6465922890104 6097-66 362.85 0.073 45.93 -90.27 483.0 472.0 11.0 N 71019 L3 2000-09-06T12:45:00 EN.
LEF 2000 8 24 15 40 0 2000-08-24T15:40:00Z 2000.6465922890104 6098-66 364.08 0.073 45.93 -90.27 868.0 472.0 396.0 N 71020 L3 2000-09-06T12:58:00 EN.
LEF 2000 8 24 18 7 0 2000-08-24T18:07:00Z 2000.6468712052217 6093-66 360.56 0.073 45.93 -90.27 868.0 472.0 396.0 N 71021 L3 2000-09-01T10:39:00 E..
LEF 2000 8 24 18 7 0 2000-08-24T18:07:00Z 2000.6468712052217 6094-66 359.98 0.073 45.93 -90.27 483.0 472.0 11.0 N 71022 L3 2000-09-01T10:52:00 E..
LEF 2000 8 24 19 31 0 2000-08-24T19:31:00Z 2000.6470305859139 6169-66 366.47 0.073 45.93 -90.27 2758.0 479.0 2279.0 D 71023 L3 2000-08-30T13:07:00 E..
LEF 2000 8 24 19 53 0 2000-08-24T19:53:00Z 2000.647072328476 6170-66 363.43 0.073 45.93 -90.27 1996.0 479.0 1517.0 D 71024 L3 2000-08-30T13:20:00 E..
LEF 2000 8 24 20 5 0 2000-08-24T20:05:00Z 2000.6470950971463 6187-66 359.5 0.073 45.93 -90.27 1234.0 479.0 755.0 D 71025 L3 2000-08-30T13:33:00 E..
LEF 2000 8 24 20 26 0 2000-08-24T20:26:00Z 2000.6471349423193 6650-66 358.17 0.073 45.93 -90.27 838.0 472.0 366.0 D 71026 L3 2000-08-30T13:46:00 E..
LEF 2000 8 24 20 30 0 2000-08-24T20:30:00Z 2000.6471425318762 6568-66 356.99 0.073 45.93 -90.27 483.0 472.0 11.0 N 71027 L3 2000-08-30T15:06:00 E..
LEF 2000 8 24 20 30 0 2000-08-24T20:30:00Z 2000.6471425318762 6579-66 357.8 0.073 45.93 -90.27 548.0 472.0 76.0 N 71028 L3 2000-08-30T14:38:00 E..
LEF 2000 8 24 20 30 0 2000-08-24T20:30:00Z 2000.6471425318762 6580-66 358.76 0.073 45.93 -90.27 868.0 472.0 396.0 N 71029 L3 2000-08-30T14:25:00 E..
LEF 2000 8 24 22 20 0 2000-08-24T22:20:00Z 2000.6473512446873 6041-66 354.0 0.073 45.93 -90.27 477.0 472.0 5.0 D 71030 L3 2000-09-06T13:37:00 EN.
LEF 2000 8 24 22 45 0 2000-08-24T22:45:00Z 2000.6473986794172 6085-66 354.41 0.073 45.93 -90.27 868.0 472.0 396.0 N 71031 L3 2000-08-30T12:00:00 EN.
LEF 2000 8 24 22 45 0 2000-08-24T22:45:00Z 2000.6473986794172 6086-66 353.35 0.073 45.93 -90.27 483.0 472.0 11.0 N 71032 L3 2000-08-30T11:47:00 EN.
LEF 2000 8 24 22 45 0 2000-08-24T22:45:00Z 2000.6473986794172 6087-66 353.76 0.073 45.93 -90.27 548.0 472.0 76.0 N 71033 L3 2000-08-30T11:21:00 EN.
LEF 2000 8 25 0 40 0 2000-08-25T00:40:00Z 2000.6476168791742 6088-66 349.89 0.073 45.93 -90.27 548.0 472.0 76.0 N 71034 L3 2000-08-30T11:34:00 EN.
LEF 2000 8 25 0 40 0 2000-08-25T00:40:00Z 2000.6476168791742 6465-66 351.67 0.073 45.93 -90.27 868.0 472.0 396.0 N 71035 L3 2000-09-01T09:14:00 EN.
LEF 2000 8 25 0 40 0 2000-08-25T00:40:00Z 2000.6476168791742 6466-66 350.94 0.073 45.93 -90.27 483.0 472.0 11.0 N 71036 L3 2000-09-01T09:27:00 EN.
LEF 2000 8 25 11 15 0 2000-08-25T11:15:00Z 2000.6488217213114 6042-66 352.84 0.073 45.93 -90.27 868.0 472.0 396.0 N 71037 L3 2000-09-06T13:11:00 EN.
LEF 2000 8 25 11 15 0 2000-08-25T11:15:00Z 2000.6488217213114 6188-66 389.12 0.073 45.93 -90.27 502.0 472.0 30.0 N 71038 L3 2000-09-06T13:24:00 EN.
LEF 2000 8 25 11 15 0 2000-08-25T11:15:00Z 2000.6488217213114 6261-66 395.71 0.073 45.93 -90.27 483.0 472.0 11.0 N 71039 L3 2000-09-01T09:40:00 EN.
LEF 2000 8 25 11 15 0 2000-08-25T11:15:00Z 2000.6488217213114 6262-66 379.77 0.073 45.93 -90.27 548.0 472.0 76.0 N 71040 L3 2000-09-01T09:53:00 EN.
LEF 2000 8 29 14 58 0 2000-08-29T14:58:00Z 2000.66017380085 4771-91 361.32 0.073 45.93 -90.27 868.0 472.0 396.0 N 71610 L3 2000-09-11T12:05:00 .N.
LEF 2000 8 29 14 58 0 2000-08-29T14:58:00Z 2000.66017380085 4772-91 361.49 0.073 45.93 -90.27 868.0 472.0 396.0 N 71611 L3 2000-09-11T12:18:00 .N.
LEF 2000 9 6 15 37 0 2000-09-06T15:37:00Z 2000.6821057225259 4081-91 365.81 0.073 45.93 -90.27 868.0 472.0 396.0 N 71612 L3 2000-09-22T14:26:00 -N.
LEF 2000 9 6 15 37 0 2000-09-06T15:37:00Z 2000.6821057225259 4082-91 366.9 0.073 45.93 -90.27 868.0 472.0 396.0 N 71613 L3 2000-09-22T14:39:00 +N.
LEF 2000 9 13 16 2 0 2000-09-13T16:02:00Z 2000.7012788403158 4513-91 367.49 0.073 45.93 -90.27 868.0 472.0 396.0 N 71614 L3 2000-09-22T12:40:00 +N.
LEF 2000 9 13 16 2 0 2000-09-13T16:02:00Z 2000.7012788403158 4514-91 366.82 0.073 45.93 -90.27 868.0 472.0 396.0 N 71615 L3 2000-09-22T12:53:00 -N.
LEF 2000 9 19 16 26 0 2000-09-19T16:26:00Z 2000.7177178202794 4003-91 376.88 0.073 45.93 -90.27 868.0 472.0 396.0 N 71616 L3 2000-10-06T11:42:00 .X.
LEF 2000 9 19 16 26 0 2000-09-19T16:26:00Z 2000.7177178202794 4004-91 376.75 0.073 45.93 -90.27 868.0 472.0 396.0 N 71617 L3 2000-10-06T11:55:00 .X.
LEF 2000 9 27 18 49 0 2000-09-27T18:49:00Z 2000.739847070431 31-98 361.71 0.073 45.93 -90.27 868.0 472.0 396.0 N 71618 L3 2000-10-06T12:08:00 ...
LEF 2000 9 27 18 49 0 2000-09-27T18:49:00Z 2000.739847070431 32-98 361.74 0.073 45.93 -90.27 868.0 472.0 396.0 N 71619 L3 2000-10-06T12:21:00 ...
LEF 2000 10 4 18 58 0 2000-10-04T18:58:00Z 2000.7589898299939 679-91 368.03 0.073 45.93 -90.27 868.0 472.0 396.0 N 71620 L3 2000-10-11T09:05:00 ...
LEF 2000 10 4 18 58 0 2000-10-04T18:58:00Z 2000.7589898299939 680-91 368.11 0.073 45.93 -90.27 868.0 472.0 396.0 N 71621 L3 2000-10-11T09:18:00 ...
LEF 2000 10 17 17 6 0 2000-10-17T17:06:00Z 2000.7942964480874 4067-91 375.95 0.073 45.93 -90.27 868.0 472.0 396.0 N 71622 L3 2000-10-30T12:35:00 .N.
LEF 2000 10 17 17 6 0 2000-10-17T17:06:00Z 2000.7942964480874 4068-91 376.06 0.073 45.93 -90.27 868.0 472.0 396.0 N 71623 L3 2000-10-30T12:48:00 .N.
LEF 2000 10 25 16 35 0 2000-10-25T16:35:00Z 2000.8160955525198 4759-91 394.06 0.073 45.93 -90.27 868.0 472.0 396.0 N 71624 L3 2000-10-30T13:01:00 +N.
LEF 2000 10 25 16 35 0 2000-10-25T16:35:00Z 2000.8160955525198 4760-91 393.31 0.073 45.93 -90.27 868.0 472.0 396.0 N 71625 L3 2000-10-30T13:14:00 -N.
LEF 2000 11 1 18 50 0 2000-11-01T18:50:00Z 2000.8354773831209 4683-91 383.98 0.073 45.93 -90.27 868.0 472.0 396.0 N 71626 L3 2000-11-15T13:30:00 ...
LEF 2000 11 1 18 50 0 2000-11-01T18:50:00Z 2000.8354773831209 4684-91 383.75 0.073 45.93 -90.27 868.0 472.0 396.0 N 71627 L3 2000-11-15T13:43:00 ...
LEF 2000 11 8 18 20 0 2000-11-08T18:20:00Z 2000.854546144505 1067-91 375.51 0.073 45.93 -90.27 868.0 472.0 396.0 N 71628 L3 2000-11-15T13:04:00 ...
LEF 2000 11 8 18 20 0 2000-11-08T18:20:00Z 2000.854546144505 1068-91 375.51 0.073 45.93 -90.27 868.0 472.0 396.0 N 71629 L3 2000-11-15T13:17:00 ...
LEF 2000 11 15 19 3 0 2000-11-15T19:03:00Z 2000.8737534153006 1293-91 377.6 0.073 45.93 -90.27 868.0 472.0 396.0 N 71630 L3 2000-12-11T11:06:00 ...
LEF 2000 11 15 19 3 0 2000-11-15T19:03:00Z 2000.8737534153006 1294-91 377.47 0.073 45.93 -90.27 868.0 472.0 396.0 N 71631 L3 2000-12-11T11:19:00 ...
LEF 2000 11 29 18 50 0 2000-11-29T18:50:00Z 2000.9119801153613 4225-91 377.29 0.073 45.93 -90.27 868.0 472.0 396.0 N 71632 L3 2000-12-11T11:32:00 ...
LEF 2000 11 29 18 50 0 2000-11-29T18:50:00Z 2000.9119801153613 4226-91 377.32 0.073 45.93 -90.27 868.0 472.0 396.0 N 71633 L3 2000-12-11T11:46:00 ...
LEF 2000 12 7 17 51 0 2000-12-07T17:51:00Z 2000.9337260928962 1205-91 385.23 0.073 45.93 -90.27 868.0 472.0 396.0 N 71634 L3 2000-12-21T14:11:00 +N.
LEF 2000 12 7 17 51 0 2000-12-07T17:51:00Z 2000.9337260928962 1206-91 384.48 0.073 45.93 -90.27 868.0 472.0 396.0 N 71635 L3 2000-12-21T14:24:00 -N.
LEF 2000 12 13 16 40 0 2000-12-13T16:40:00Z 2000.9499848208864 429-91 373.78 0.073 45.93 -90.27 868.0 472.0 396.0 N 71636 L3 2000-12-21T14:39:00 .N.
LEF 2000 12 13 16 40 0 2000-12-13T16:40:00Z 2000.9499848208864 430-91 373.81 0.073 45.93 -90.27 868.0 472.0 396.0 N 71637 L3 2000-12-21T14:52:00 .N.
LEF 2000 12 20 19 42 0 2000-12-20T19:42:00Z 2000.9694558287797 33-98 376.27 0.073 45.93 -90.27 868.0 472.0 396.0 N 71638 L3 2001-01-11T11:39:00 ...
LEF 2000 12 20 19 42 0 2000-12-20T19:42:00Z 2000.9694558287797 34-98 376.34 0.073 45.93 -90.27 868.0 472.0 396.0 N 71639 L3 2001-01-11T11:52:00 ...
LEF 2001 1 2 18 57 0 2001-01-02T18:57:00Z 2001.0049029680365 831-91 377.02 0.073 45.93 -90.27 868.0 472.0 396.0 N 71640 L3 2001-01-11T12:57:00 ...
LEF 2001 1 2 18 57 0 2001-01-02T18:57:00Z 2001.0049029680365 832-91 377.02 0.073 45.93 -90.27 868.0 472.0 396.0 N 71641 L3 2001-01-11T13:10:00 ...
LEF 2001 1 10 17 55 0 2001-01-10T17:55:00Z 2001.0267028158296 257-99 380.78 0.073 45.93 -90.27 868.0 472.0 396.0 N 71642 L3 2001-01-26T09:55:00 .N.
LEF 2001 1 10 17 55 0 2001-01-10T17:55:00Z 2001.0267028158296 258-99 380.73 0.073 45.93 -90.27 868.0 472.0 396.0 N 71643 L3 2001-01-26T10:08:00 .N.
LEF 2001 1 17 16 23 0 2001-01-17T16:23:00Z 2001.0457058599695 253-99 378.32 0.073 45.93 -90.27 868.0 472.0 396.0 N 71644 L3 2001-01-26T10:47:00 .N.
LEF 2001 1 17 16 23 0 2001-01-17T16:23:00Z 2001.0457058599695 254-99 378.35 0.073 45.93 -90.27 868.0 472.0 396.0 N 71645 L3 2001-01-26T11:00:00 .N.
LEF 2001 1 26 19 53 0 2001-01-26T19:53:00Z 2001.0707629375952 4123-91 380.95 0.073 45.93 -90.27 868.0 472.0 396.0 N 71646 L3 2001-02-06T16:01:00 ...
LEF 2001 1 26 19 53 0 2001-01-26T19:53:00Z 2001.0707629375952 4124-91 381.05 0.073 45.93 -90.27 868.0 472.0 396.0 N 71647 L3 2001-02-06T16:14:00 ...
LEF 2001 2 1 19 43 0 2001-02-01T19:43:00Z 2001.0871822678844 1913-91 378.95 0.073 45.93 -90.27 868.0 472.0 396.0 N 71648 L3 2001-02-06T16:27:00 -..
LEF 2001 2 1 19 43 0 2001-02-01T19:43:00Z 2001.0871822678844 1914-91 396.27 0.073 45.93 -90.27 868.0 472.0 396.0 N 71649 L3 2001-02-06T16:41:00 +..
LEF 2001 2 6 20 2 0 2001-02-06T20:02:00Z 2001.100917047184 291-99 389.3 0.073 45.93 -90.27 868.0 472.0 396.0 N 71650 L3 2001-03-01T12:54:00 ...
LEF 2001 2 6 20 2 0 2001-02-06T20:02:00Z 2001.100917047184 292-99 389.27 0.073 45.93 -90.27 868.0 472.0 396.0 N 71651 L3 2001-03-01T13:07:00 ...
LEF 2001 2 14 19 7 0 2001-02-14T19:07:00Z 2001.1227302130899 293-99 390.19 0.073 45.93 -90.27 868.0 472.0 396.0 N 71652 L3 2001-03-01T12:27:00 +..
LEF 2001 2 14 19 7 0 2001-02-14T19:07:00Z 2001.1227302130899 294-99 389.45 0.073 45.93 -90.27 868.0 472.0 396.0 N 71653 L3 2001-03-01T12:40:00 -..
LEF 2001 2 21 17 46 0 2001-02-21T17:46:00Z 2001.1417541856924 73-91 379.12 0.073 45.93 -90.27 868.0 472.0 396.0 N 71654 L3 2001-03-08T13:58:00 .N.
LEF 2001 2 21 17 46 0 2001-02-21T17:46:00Z 2001.1417541856924 74-91 378.98 0.073 45.93 -90.27 868.0 472.0 396.0 N 71655 L3 2001-03-08T14:11:00 .N.
LEF 2001 3 2 17 6 0 2001-03-02T17:06:00Z 2001.1663356164383 1073-91 398.85 0.073 45.93 -90.27 868.0 472.0 396.0 N 71656 L3 2001-03-08T13:04:00 .X.
LEF 2001 3 7 17 42 0 2001-03-07T17:42:00Z 2001.180102739726 567-91 383.06 0.073 45.93 -90.27 868.0 472.0 396.0 N 71657 L3 2001-03-26T10:40:00 -N.
LEF 2001 3 7 17 42 0 2001-03-07T17:42:00Z 2001.180102739726 568-91 385.36 0.073 45.93 -90.27 868.0 472.0 396.0 N 71658 L3 2001-03-26T10:53:00 +N.
LEF 2001 3 14 17 22 0 2001-03-14T17:22:00Z 2001.1992427701675 4929-91 382.49 0.073 45.93 -90.27 868.0 472.0 396.0 N 71659 L3 2001-03-26T11:59:00 .N.
LEF 2001 3 14 17 22 0 2001-03-14T17:22:00Z 2001.1992427701675 4930-91 382.53 0.073 45.93 -90.27 868.0 472.0 396.0 N 71660 L3 2001-03-26T12:12:00 .N.
LEF 2001 3 21 18 30 0 2001-03-21T18:30:00Z 2001.2185502283105 95-98 407.75 0.073 45.93 -90.27 868.0 472.0 396.0 N 71661 L3 2001-04-06T09:43:00 -..
LEF 2001 3 21 18 30 0 2001-03-21T18:30:00Z 2001.2185502283105 96-98 434.91 0.073 45.93 -90.27 868.0 472.0 396.0 N 71662 L3 2001-04-06T09:56:00 +..
LEF 2001 3 27 17 40 0 2001-03-27T17:40:00Z 2001.234893455099 4601-91 384.44 0.073 45.93 -90.27 868.0 472.0 396.0 N 71663 L3 2001-04-06T11:07:00 .N.
LEF 2001 3 27 17 40 0 2001-03-27T17:40:00Z 2001.234893455099 4602-91 384.45 0.073 45.93 -90.27 868.0 472.0 396.0 N 71664 L3 2001-04-06T11:20:00 .N.
LEF 2001 4 3 17 53 0 2001-04-03T17:53:00Z 2001.2540962709284 295-99 383.86 0.073 45.93 -90.27 868.0 472.0 396.0 N 71665 L3 2001-04-19T12:02:00 .N.
LEF 2001 4 3 17 53 0 2001-04-03T17:53:00Z 2001.2540962709284 296-99 383.66 0.073 45.93 -90.27 868.0 472.0 396.0 N 71666 L3 2001-04-19T12:16:00 .N.
LEF 2001 4 11 16 46 0 2001-04-11T16:46:00Z 2001.2758866057839 394-99 392.82 0.073 45.93 -90.27 868.0 472.0 396.0 N 71667 L3 2001-04-24T11:17:00 .X.
LEF 2001 4 18 18 20 0 2001-04-18T18:20:00Z 2001.2952435312025 287-91 377.83 0.073 45.93 -90.27 868.0 472.0 396.0 N 71668 L3 2001-05-01T10:10:00 ...
LEF 2001 4 18 18 20 0 2001-04-18T18:20:00Z 2001.2952435312025 288-91 378.04 0.073 45.93 -90.27 868.0 472.0 396.0 N 71669 L3 2001-05-01T10:23:00 ...
LEF 2001 4 25 13 4 56 2001-04-25T13:04:56Z 2001.3138221714867 1005-91 379.72 0.073 45.93 -90.27 868.0 472.0 396.0 N 71670 L3 2001-05-01T09:44:00 .N.
LEF 2001 4 25 13 4 56 2001-04-25T13:04:56Z 2001.3138221714867 1006-91 379.94 0.073 45.93 -90.27 868.0 472.0 396.0 N 71671 L3 2001-05-01T09:57:00 .N.
LEF 2001 5 2 16 27 0 2001-05-02T16:27:00Z 2001.3333847031963 1061-91 377.95 0.073 45.93 -90.27 868.0 472.0 396.0 N 71672 L3 2001-05-23T09:43:00 .N.
LEF 2001 5 2 16 27 0 2001-05-02T16:27:00Z 2001.3333847031963 1062-91 377.95 0.073 45.93 -90.27 868.0 472.0 396.0 N 71673 L3 2001-05-23T09:56:00 .N.
LEF 2001 5 9 16 17 0 2001-05-09T16:17:00Z 2001.3525437595129 625-91 376.8 0.073 45.93 -90.27 868.0 472.0 396.0 N 71674 L3 2001-05-23T09:16:00 .N.
LEF 2001 5 9 16 17 0 2001-05-09T16:17:00Z 2001.3525437595129 626-91 376.98 0.073 45.93 -90.27 868.0 472.0 396.0 N 71675 L3 2001-05-23T09:29:00 .N.
LEF 2001 5 16 17 22 0 2001-05-16T17:22:00Z 2001.3718455098935 1453-91 375.67 0.073 45.93 -90.27 868.0 472.0 396.0 N 71676 L3 2001-05-29T15:27:00 .N.
LEF 2001 5 16 17 22 0 2001-05-16T17:22:00Z 2001.3718455098935 1454-91 375.58 0.073 45.93 -90.27 868.0 472.0 396.0 N 71677 L3 2001-05-29T15:40:00 .N.
LEF 2001 5 23 16 32 0 2001-05-23T16:32:00Z 2001.3909284627093 1193-91 375.96 0.073 45.93 -90.27 868.0 472.0 396.0 N 71678 L3 2001-05-29T15:01:00 .N.
LEF 2001 5 23 16 32 0 2001-05-23T16:32:00Z 2001.3909284627093 1194-91 375.77 0.073 45.93 -90.27 868.0 472.0 396.0 N 71679 L3 2001-05-29T15:14:00 .N.
LEF 2001 5 29 16 22 0 2001-05-29T16:22:00Z 2001.4073477929985 4953-91 370.68 0.073 45.93 -90.27 868.0 472.0 396.0 N 71680 L3 2001-06-13T11:17:00 .N.
LEF 2001 5 29 16 22 0 2001-05-29T16:22:00Z 2001.4073477929985 4954-91 370.83 0.073 45.93 -90.27 868.0 472.0 396.0 N 71681 L3 2001-06-13T11:30:00 .N.
LEF 2001 6 4 17 19 0 2001-06-04T17:19:00Z 2001.4238945966515 1817-91 368.02 0.073 45.93 -90.27 868.0 472.0 396.0 N 71682 L3 2001-06-13T12:35:00 .N.
LEF 2001 6 4 17 19 0 2001-06-04T17:19:00Z 2001.4238945966515 1818-91 368.04 0.073 45.93 -90.27 868.0 472.0 396.0 N 71683 L3 2001-06-13T12:48:00 .N.
LEF 2001 6 12 16 52 0 2001-06-12T16:52:00Z 2001.4457610350075 97-99 371.94 0.073 45.93 -90.27 868.0 472.0 396.0 N 71684 L3 2001-06-27T11:32:00 .N.
LEF 2001 6 12 16 52 0 2001-06-12T16:52:00Z 2001.4457610350075 98-99 371.97 0.073 45.93 -90.27 868.0 472.0 396.0 N 71685 L3 2001-06-27T11:45:00 .N.
LEF 2001 6 21 15 54 0 2001-06-21T15:54:00Z 2001.4703082191782 1043-91 366.88 0.073 45.93 -90.27 868.0 472.0 396.0 N 71686 L3 2001-06-27T11:04:00 .N.
LEF 2001 6 21 15 54 0 2001-06-21T15:54:00Z 2001.4703082191782 1044-91 367.0 0.073 45.93 -90.27 868.0 472.0 396.0 N 71687 L3 2001-06-27T11:17:00 .N.
LEF 2001 6 26 16 42 0 2001-06-26T16:42:00Z 2001.484098173516 277-91 356.09 0.073 45.93 -90.27 868.0 472.0 396.0 N 71688 L3 2001-07-13T11:41:00 .X.
LEF 2001 6 26 16 42 0 2001-06-26T16:42:00Z 2001.484098173516 278-91 356.05 0.073 45.93 -90.27 868.0 472.0 396.0 N 71689 L3 2001-07-13T11:54:00 .X.
LEF 2001 7 2 16 50 0 2001-07-02T16:50:00Z 2001.5005517503805 487-91 364.49 0.073 45.93 -90.27 868.0 472.0 396.0 N 71690 L3 2001-07-13T12:07:00 .N.
LEF 2001 7 2 16 50 0 2001-07-02T16:50:00Z 2001.5005517503805 488-91 364.47 0.073 45.93 -90.27 868.0 472.0 396.0 N 71691 L3 2001-07-13T12:20:00 .N.
LEF 2001 7 11 15 27 0 2001-07-11T15:27:00Z 2001.525051369863 429-99 360.44 0.073 45.93 -90.27 868.0 472.0 396.0 N 71692 L3 2001-07-26T14:28:00 .N.
LEF 2001 7 11 15 27 0 2001-07-11T15:27:00Z 2001.525051369863 430-99 360.92 0.073 45.93 -90.27 868.0 472.0 396.0 N 71693 L3 2001-07-26T14:41:00 .N.
LEF 2001 7 18 15 44 0 2001-07-18T15:44:00Z 2001.5442617960425 41-91 366.49 0.073 45.93 -90.27 868.0 472.0 396.0 N 71694 L3 2001-07-26T14:02:00 .N.
LEF 2001 7 18 15 44 0 2001-07-18T15:44:00Z 2001.5442617960425 42-91 366.31 0.073 45.93 -90.27 868.0 472.0 396.0 N 71695 L3 2001-07-26T14:15:00 .N.
LEF 2001 7 25 16 8 0 2001-07-25T16:08:00Z 2001.5634855403348 155-91 362.69 0.073 45.93 -90.27 868.0 472.0 396.0 N 71696 L3 2001-08-06T10:48:00 .N.
LEF 2001 7 25 16 8 0 2001-07-25T16:08:00Z 2001.5634855403348 156-91 362.83 0.073 45.93 -90.27 868.0 472.0 396.0 N 71697 L3 2001-08-06T11:01:00 .N.
LEF 2001 8 1 16 32 0 2001-08-01T16:32:00Z 2001.582709284627 195-98 372.08 0.073 45.93 -90.27 868.0 472.0 396.0 N 71698 L3 2001-08-06T11:14:00 .N.
LEF 2001 8 1 16 32 0 2001-08-01T16:32:00Z 2001.582709284627 196-98 371.89 0.073 45.93 -90.27 868.0 472.0 396.0 N 71699 L3 2001-08-06T11:27:00 .N.
LEF 2001 8 8 14 54 0 2001-08-08T14:54:00Z 2001.601700913242 1123-91 376.33 0.073 45.93 -90.27 868.0 472.0 396.0 N 71700 L3 2001-08-21T15:13:00 .X.
LEF 2001 8 8 14 54 0 2001-08-08T14:54:00Z 2001.601700913242 1124-91 376.72 0.073 45.93 -90.27 868.0 472.0 396.0 N 71701 L3 2001-08-21T15:26:00 .X.
LEF 2001 8 15 17 31 0 2001-08-15T17:31:00Z 2001.6211777016742 487-91 365.32 0.073 45.93 -90.27 868.0 472.0 396.0 N 71702 L3 2001-08-23T09:43:00 .N.
